order_id,customer_id,order_date,amount,quantity,order_status
21510,28,1992-06-28,81658.23,68.0,returned
21511,7,1996-04-20,285572.53,193.0,pending
21536,27,1997-05-10,161606.75,119.0,pending
21537,79,1992-02-25,62391.22,42.0,returned
21538,43,1994-08-06,219298.49,150.0,returned
21539,12,1993-08-22,121711.83,93.0,returned
21540,14,1992-07-13,105425.86,90.0,returned
21541,47,1994-11-18,60433.17,49.0,shipped
21542,18,1995-06-07,213235.19000000003,134.0,shipped
21543,15,1992-03-23,170256.0,113.0,returned
21568,26,1995-09-26,52795.5,30.0,pending
21569,27,1996-09-13,20980.949999999997,21.0,pending
21570,42,1996-05-17,62241.1,41.0,pending
21571,17,1995-08-25,154821.19999999998,133.0,pending
21572,7,1994-02-21,205065.22,140.0,returned
21573,3,1992-06-06,208288.65999999997,152.0,returned
21574,6,1993-02-18,147008.49,100.0,returned
21575,47,1997-03-08,76499.62,43.0,pending
21600,44,1993-04-14,165821.55,115.0,returned
21601,15,1995-06-29,123438.62000000001,85.0,pending
21602,26,1994-08-22,136580.57,83.0,returned
21603,4,1997-04-23,89401.38,51.0,pending
21604,31,1992-04-07,186419.93000000002,163.0,returned
21605,37,1992-04-10,189061.9,133.0,returned
21606,15,1995-02-07,148982.97,135.0,returned
21607,29,1992-04-16,78644.62,62.0,shipped
21632,70,1993-05-16,19172.44,14.0,shipped
21633,3,1994-04-05,336442.15,222.0,returned
21634,3,1992-11-16,159271.16999999998,114.0,returned
21635,9,1994-12-11,68522.38,51.0,shipped
21636,4,1994-08-28,263885.81,189.0,returned
21637,62,1998-03-14,51567.78,33.0,pending
21638,26,1992-04-19,69169.79999999999,49.0,shipped
21639,21,1995-02-23,170493.34,128.0,returned
21664,5,1994-11-22,181530.80000000002,130.0,returned
21665,26,1992-11-07,104908.25,78.0,returned
21666,14,1993-12-21,118170.92,69.0,returned
21667,13,1996-05-28,242328.27000000002,170.0,pending
21668,4,1996-12-22,178735.09999999998,130.0,pending
21669,10,1995-07-28,117754.37000000001,69.0,pending
21670,17,1995-01-15,204847.12,153.0,returned
21671,63,1993-09-02,63358.17,41.0,returned
21696,26,1993-10-29,155613.0,122.0,returned
21697,24,1996-03-25,231922.24,170.0,pending
21698,7,1998-03-09,237804.90999999997,157.0,pending
21699,23,1995-12-25,174280.56,119.0,pending
21700,10,1997-08-13,235508.15000000002,182.0,pending
21701,9,1996-03-18,71427.93,56.0,pending
21702,76,1994-01-11,17503.72,13.0,returned
21703,24,1994-04-01,122034.63,90.0,returned
21728,22,1997-02-03,134731.08,111.0,pending
21729,17,1992-12-12,311216.35000000003,209.0,returned
21730,20,1996-03-22,151886.37,110.0,pending
21731,28,1995-11-28,164592.93000000002,111.0,pending
21732,21,1996-01-28,224389.13,142.0,pending
21733,2,1996-11-21,358860.61000000004,229.0,pending
21734,13,1996-03-13,85881.6,62.0,pending
21735,41,1993-03-11,195958.62999999998,135.0,returned
21760,38,1995-02-05,66655.55,41.0,returned
21761,1,1997-03-29,54153.53999999999,35.0,pending
21762,5,1996-09-12,252040.06999999998,167.0,pending
21763,30,1992-06-16,116016.31000000001,88.0,returned
21764,20,1997-03-03,121277.22,82.0,pending
21765,2,1997-05-13,98439.65,56.0,pending
21766,6,1994-07-20,81672.78,76.0,returned
21767,14,1998-04-20,191410.74,130.0,pending
21792,82,1992-09-28,27081.84,28.0,shipped
21793,42,1995-05-30,49628.9,34.0,shipped
21794,9,1994-07-08,255965.43,185.0,returned
21795,3,1993-06-15,298422.63,214.0,returned
21796,18,1992-05-20,249350.36,162.0,returned
21797,26,1997-06-01,223237.89999999997,152.0,pending
21798,7,1998-06-27,102224.15,75.0,pending
21799,4,1995-05-05,215464.07,142.0,returned
21824,14,1995-03-30,30636.27,27.0,returned
21825,20,1993-02-22,35091.05,21.0,returned
21826,6,1996-05-09,220811.76,136.0,pending
21827,2,1992-12-13,94562.86,68.0,returned
21828,48,1996-12-22,228566.03,153.0,pending
21829,21,1998-03-02,6226.7,5.0,pending
21830,73,1994-02-02,57100.14,31.0,shipped
21831,60,1994-09-27,115192.43,76.0,shipped
21856,7,1992-05-06,129893.93,84.0,returned
21857,7,1992-10-12,26786.39,17.0,returned
21858,20,1997-11-11,205154.21000000002,151.0,pending
21859,18,1995-12-15,172822.95,110.0,pending
21860,27,1992-05-11,210366.43,137.0,returned
21861,27,1994-08-26,215813.65000000002,157.0,shipped
21862,13,1993-09-29,124449.39000000001,94.0,returned
21863,47,1993-12-28,210389.89,125.0,returned
21888,14,1992-04-07,103116.79000000001,70.0,returned
21889,5,1993-04-29,168360.11,144.0,returned
21890,35,1995-02-09,115372.76,78.0,returned
21891,1,1997-12-02,13968.92,10.0,pending
21892,93,1993-10-07,54367.48,43.0,returned
21893,2,1995-12-08,113966.82,82.0,pending
21894,25,1996-01-05,181183.47,162.0,pending
21895,2,1998-06-29,149228.03999999998,104.0,pending
21920,5,1998-03-20,93600.98999999999,79.0,pending
21921,72,1994-12-05,132005.69,82.0,returned
21922,8,1994-11-20,225714.07,182.0,returned
21923,20,1998-07-14,182680.91,119.0,pending
21924,1,1998-07-11,82151.45999999999,54.0,pending
21925,2,1992-08-07,231767.66000000003,168.0,returned
21926,1,1996-09-05,132989.58000000002,114.0,pending
21927,7,1995-12-19,255062.81,186.0,pending
21952,14,1993-10-04,68985.95,54.0,returned
21953,18,1994-09-02,71786.92,56.0,returned
21954,26,1992-12-11,71249.88,39.0,shipped
21955,16,1997-05-11,144119.62,98.0,pending
21956,18,1995-03-09,282944.85000000003,178.0,returned
21957,31,1996-06-17,66137.25,44.0,pending
21958,16,1994-08-01,270514.47000000003,194.0,returned
21959,3,1996-02-24,215818.8,167.0,pending
21984,4,1997-10-31,140920.53,121.0,pending
21985,42,1994-08-28,210477.01,157.0,returned
21986,2,1997-09-08,189538.35,137.0,pending
21987,72,1992-09-29,58211.01,39.0,shipped
21988,31,1993-05-09,100349.75,57.0,shipped
21989,17,1995-02-13,265603.62,200.0,returned
21990,51,1992-09-06,100583.04999999999,58.0,returned
21991,21,1997-07-06,45414.55,34.0,pending
22016,6,1996-08-09,290906.47000000003,245.0,pending
22017,13,1995-03-02,99643.54,62.0,returned
22018,60,1996-07-20,134600.5,86.0,pending
22019,15,1995-11-07,76030.3,55.0,pending
22020,37,1993-05-21,230070.1,160.0,returned
22021,1,1996-06-07,95512.53,71.0,pending
22022,24,1993-06-05,52162.97,41.0,returned
22023,22,1996-04-11,9174.65,5.0,pending
22048,47,1997-12-09,8478.36,9.0,pending
22049,12,1997-09-12,22244.42,22.0,pending
22050,33,1993-06-30,267879.76,203.0,returned
22051,36,1996-03-07,137823.82,129.0,pending
22052,5,1995-12-01,194280.11,134.0,pending
22053,25,1993-09-12,272643.32,177.0,returned
22054,13,1993-08-17,159427.09,94.0,returned
22055,60,1992-09-30,99533.17,70.0,returned
22080,39,1992-11-29,117714.81000000001,76.0,shipped
22081,22,1992-06-06,154998.27,106.0,returned
22082,8,1997-10-02,107832.20999999999,90.0,pending
22083,43,1994-02-27,120515.32,80.0,returned
22084,44,1992-09-04,46193.28,32.0,shipped
22085,8,1992-03-11,153012.25,111.0,returned
22086,76,1996-03-10,18759.7,10.0,pending
22087,100,1994-09-14,62263.01,41.0,returned
22112,32,1996-02-01,133663.64,84.0,pending
22113,15,1993-04-01,86120.81999999999,70.0,returned
22114,9,1996-04-02,93484.72,58.0,pending
22115,19,1993-07-13,163322.33,118.0,returned
22116,3,1996-08-19,153879.99,95.0,pending
22117,5,1993-08-27,216580.58999999997,159.0,returned
22118,39,1994-01-30,116251.06,71.0,returned
22119,17,1994-08-28,200004.90000000002,144.0,returned
22144,82,1998-03-26,43861.5,38.0,pending
22145,66,1996-04-02,63606.96,36.0,pending
22146,28,1998-05-23,237047.58,154.0,pending
22147,25,1994-02-09,196676.06,131.0,returned
22148,18,1998-03-25,326369.95999999996,239.0,pending
22149,44,1995-10-24,131027.42000000001,88.0,pending
22150,3,1998-04-26,97578.21,79.0,pending
22151,49,1993-08-23,71249.92,61.0,returned
22176,7,1994-08-18,161078.80000000002,135.0,returned
22177,1,1997-07-31,141396.26,115.0,pending
22178,58,1994-05-04,21055.1,22.0,shipped
22179,84,1993-11-15,82524.95,47.0,shipped
22180,26,1998-06-22,28806.25,25.0,pending
22181,7,1995-11-22,225800.05000000002,142.0,pending
22182,43,1992-10-29,103829.88,65.0,returned
22183,5,1992-05-20,327841.25999999995,236.0,returned
22208,2,1994-10-30,103085.88,72.0,returned
22209,5,1993-10-08,83581.86,68.0,shipped
22210,53,1995-09-29,241118.59,143.0,pending
22211,2,1995-10-16,181996.77000000002,145.0,pending
22212,5,1993-12-01,83787.07999999999,54.0,returned
22213,8,1997-07-19,84539.90999999999,69.0,pending
22214,42,1998-08-21,199209.9,151.0,pending
22215,14,1996-04-10,197712.83000000002,147.0,pending
22240,19,1996-10-30,26813.43,27.0,pending
22241,20,1994-02-10,55656.89,43.0,returned
22242,2,1994-06-18,176737.22,129.0,returned
22243,3,1994-02-02,247159.01,188.0,returned
22244,30,1995-05-05,19672.02,15.0,shipped
22245,2,1994-06-16,74957.01000000001,72.0,returned
22246,6,1997-05-26,282715.35000000003,176.0,pending
22247,31,1998-04-17,174012.74000000002,144.0,pending
22272,29,1992-06-15,259281.43000000002,172.0,shipped
22273,37,1997-01-27,257493.11,195.0,pending
22274,38,1993-11-26,77567.7,43.0,shipped
22275,8,1997-09-02,121303.46,84.0,pending
22276,15,1995-04-08,282593.09,204.0,returned
22277,11,1998-04-09,272662.5,190.0,pending
22278,13,1996-04-21,119400.13,81.0,pending
22279,47,1995-01-24,53375.33,43.0,returned
22304,18,1995-12-02,207405.69,152.0,pending
22305,21,1992-07-27,42514.420000000006,31.0,returned
22306,3,1996-08-22,151125.6,99.0,pending
22307,20,1993-09-25,178646.83,119.0,returned
22308,75,1994-04-13,179042.68,143.0,returned
22309,6,1997-01-12,324272.28,231.0,pending
22310,20,1997-12-15,105677.95,77.0,pending
22311,34,1998-08-03,229671.32,155.0,pending
22336,4,1997-08-09,244547.56000000003,183.0,pending
22337,34,1996-03-04,164821.91999999998,137.0,pending
22338,32,1993-06-02,163770.28,124.0,returned
22339,13,1994-12-24,110954.92,84.0,shipped
22340,48,1998-05-27,65313.81,59.0,pending
22341,19,1995-12-03,165552.36,96.0,pending
22342,19,1994-06-08,211403.36,137.0,returned
22343,62,1996-02-28,149008.33000000002,107.0,pending
22368,10,1993-03-13,164900.44,100.0,returned
22369,11,1996-04-09,201169.45,123.0,pending
22370,4,1998-02-01,180996.07,128.0,pending
22371,26,1994-05-01,32428.6,23.0,returned
22372,13,1997-04-24,242029.1,198.0,pending
22373,8,1992-04-06,298279.77,216.0,returned
22374,21,1994-09-29,77534.66,55.0,returned
22375,50,1995-04-13,43274.159999999996,30.0,returned
22400,63,1993-07-04,40121.59,27.0,returned
22401,48,1997-03-05,38425.04,28.0,pending
22402,2,1994-06-08,124497.51,85.0,returned
22403,21,1998-09-05,133008.72,102.0,pending
22404,7,1994-02-08,75623.64,64.0,returned
22405,55,1997-05-07,28420.09,17.0,pending
22406,33,1996-04-20,123128.41,119.0,pending
22407,32,1994-11-30,234840.27,151.0,returned
22432,41,1992-12-13,245426.15,147.0,returned
22433,45,1995-04-23,162149.77,113.0,returned
22434,35,1992-09-02,315093.17000000004,237.0,returned
22435,6,1997-06-10,99687.4,85.0,pending
22436,5,1996-06-17,181784.53,135.0,pending
22437,3,1994-10-12,41715.9,45.0,shipped
22438,7,1997-09-30,273331.83999999997,195.0,pending
22439,7,1997-09-05,195929.88999999998,144.0,pending
22464,4,1998-03-29,237146.88999999998,168.0,pending
22465,70,1992-10-24,31240.04,19.0,returned
22466,12,1992-04-22,134118.6,100.0,returned
22467,39,1998-02-27,77531.68,55.0,pending
22468,3,1993-06-14,275312.44,192.0,returned
22469,2,1993-11-16,244168.40999999997,189.0,returned
22470,28,1993-07-27,45594.46,31.0,returned
22471,9,1997-04-25,175317.84,110.0,pending
22496,2,1994-08-24,30853.47,17.0,shipped
22497,39,1992-05-01,177995.81,125.0,returned
22498,20,1993-11-20,98424.36,82.0,returned
22499,66,1994-11-11,24869.88,21.0,returned
22500,72,1992-08-24,70841.63,61.0,returned
22501,65,1993-05-25,106234.91,99.0,returned
22502,6,1998-05-21,171069.82,112.0,pending
22503,14,1997-12-25,29855.799999999996,21.0,pending
22528,41,1995-11-30,108521.38,71.0,pending
22529,32,1993-05-12,112256.17,85.0,returned
22530,35,1997-02-02,58442.950000000004,47.0,pending
22531,6,1995-12-27,188067.94,117.0,pending
22532,4,1995-03-03,61925.34,47.0,returned
22533,22,1995-12-06,126368.29999999999,115.0,pending
22534,50,1995-08-22,119807.61,74.0,pending
22535,32,1994-11-16,40578.72,24.0,shipped
22560,24,1996-03-04,121765.68000000001,92.0,pending
22561,14,1995-02-05,247787.86000000002,162.0,returned
22562,17,1994-05-03,88186.01999999999,72.0,returned
22563,3,1992-06-05,112515.90000000001,92.0,returned
22564,82,1995-04-01,9496.35,9.0,returned
22565,15,1998-02-12,281369.53,182.0,pending
22566,21,1998-05-20,199732.14,140.0,pending
22567,10,1996-08-26,135870.39,109.0,pending
22592,23,1997-06-26,171369.8,131.0,pending
22593,21,1998-07-30,181910.92,114.0,pending
22594,24,1993-07-20,127931.60999999999,100.0,shipped
22595,23,1996-04-15,195495.96,129.0,pending
22596,1,1996-10-09,183906.89,138.0,pending
22597,1,1996-03-02,53229.24,42.0,pending
22598,47,1993-06-10,203501.75,149.0,returned
22599,35,1997-07-17,35292.45,33.0,pending
22624,18,1996-01-24,143075.05,108.0,pending
22625,25,1994-10-04,154047.09,129.0,returned
22626,14,1993-07-06,169833.18000000002,122.0,returned
22627,6,1993-04-06,204043.11000000002,140.0,returned
22628,7,1994-12-05,177492.84,121.0,returned
22629,12,1993-04-17,208522.93999999997,132.0,returned
22630,11,1994-02-23,130218.54999999999,77.0,returned
22631,9,1996-04-09,159090.49,101.0,pending
22656,57,1994-01-10,32375.0,28.0,returned
22657,4,1995-11-02,282003.82,217.0,pending
22658,33,1995-05-31,183609.7,129.0,shipped
22659,14,1998-08-27,117033.56,91.0,pending
22660,6,1993-07-26,237716.07,183.0,returned
22661,41,1993-12-15,88993.75,70.0,returned
22662,15,1998-06-22,187283.91,157.0,pending
22663,30,1992-03-01,152926.1,112.0,returned
22688,7,1992-04-23,138553.65,96.0,returned
22689,15,1995-10-14,153571.76,130.0,pending
22690,33,1992-09-30,215050.98,135.0,returned
22691,8,1997-05-17,182416.37,140.0,pending
22692,23,1998-01-13,91582.52,72.0,pending
22693,10,1992-01-17,246944.27,164.0,returned
22694,21,1993-11-19,111341.08,71.0,returned
22695,16,1994-07-17,159472.52,105.0,shipped
22720,5,1997-08-24,250956.51,194.0,pending
22721,8,1996-12-24,95907.31,97.0,pending
22722,6,1992-08-14,297219.31,222.0,returned
22723,4,1994-07-13,130789.28,89.0,returned
22724,33,1998-05-05,113993.2,67.0,pending
22725,5,1996-11-01,277357.77,193.0,pending
22726,47,1992-05-11,40189.520000000004,25.0,returned
22727,36,1995-09-04,86144.89,49.0,pending
22752,26,1992-12-10,331154.70000000007,247.0,returned
22753,78,1995-04-22,83752.32,48.0,returned
22754,21,1992-04-30,55517.22,38.0,returned
22755,26,1994-04-05,321766.81,210.0,returned
22756,8,1994-12-31,224935.90000000002,149.0,returned
22757,55,1994-04-23,118520.18000000001,89.0,returned
22758,14,1994-05-27,113249.95000000001,79.0,returned
22759,38,1992-11-23,81232.60999999999,47.0,returned
22784,21,1995-07-27,117270.62000000001,102.0,pending
22785,31,1993-11-05,75939.87000000001,65.0,returned
22786,3,1996-07-16,189919.7,125.0,pending
22787,7,1995-06-09,240089.08,179.0,shipped
22788,4,1998-06-07,74208.29,64.0,pending
22789,39,1996-05-08,63038.84,50.0,pending
22790,5,1998-04-07,273470.92000000004,195.0,pending
22791,20,1997-03-12,75575.17000000001,50.0,pending
22816,58,1995-05-27,78110.48999999999,67.0,returned
22817,13,1993-01-08,141942.55,101.0,returned
22818,10,1994-06-13,203335.25,142.0,returned
22819,40,1993-01-01,233201.86999999997,146.0,returned
22820,7,1993-09-21,166977.48,135.0,returned
22821,10,1997-04-07,166876.36,132.0,pending
22822,27,1993-12-03,152880.05,109.0,returned
22823,19,1997-03-15,13847.68,9.0,pending
22848,2,1995-12-31,184484.48,120.0,pending
22849,16,1995-03-09,226850.01999999996,152.0,returned
22850,4,1995-05-07,212951.40999999997,164.0,returned
22851,35,1994-03-08,186210.66,143.0,returned
22852,1,1997-05-05,75980.37,45.0,pending
22853,32,1994-06-15,47480.6,43.0,returned
22854,3,1996-09-15,201110.49000000002,132.0,pending
22855,64,1997-10-01,57922.740000000005,50.0,pending
22880,12,1993-06-08,235521.76,164.0,returned
22881,5,1993-07-04,64619.77,53.0,shipped
22882,61,1993-10-19,88964.17000000001,65.0,returned
22883,15,1992-06-12,33966.03,21.0,returned
22884,3,1996-05-17,29272.08,29.0,pending
22885,11,1994-12-11,175077.36000000002,136.0,returned
22886,20,1993-03-23,229752.9,149.0,returned
22887,16,1993-12-30,154865.47,94.0,returned
22912,36,1993-11-06,192999.97,146.0,returned
22913,20,1993-07-04,334486.68000000005,208.0,returned
22914,2,1992-01-19,317610.19999999995,231.0,returned
22915,28,1997-12-01,83863.41,50.0,pending
22916,93,1992-03-12,20301.58,13.0,returned
22917,1,1994-03-05,157153.86,115.0,returned
22918,9,1996-02-03,166858.87,129.0,pending
22919,75,1994-10-06,34836.8,20.0,returned
22944,4,1997-08-06,40647.950000000004,25.0,pending
22945,1,1995-04-03,245953.11000000002,182.0,returned
22946,38,1994-01-13,205659.84,159.0,returned
22947,2,1994-12-22,220740.81,168.0,returned
22948,39,1992-11-27,168377.43,129.0,returned
22949,10,1998-06-30,152718.3,101.0,pending
22950,14,1996-01-29,102699.13,68.0,pending
22951,16,1992-08-25,17891.16,14.0,returned
22976,16,1998-04-14,172516.4,116.0,pending
22977,90,1995-09-22,1233.33,1.0,pending
22978,12,1994-04-05,117812.01999999999,98.0,returned
22979,51,1992-10-09,99468.17,59.0,returned
22980,9,1992-10-03,132311.29,95.0,returned
22981,84,1995-06-29,83338.71,49.0,pending
22982,12,1996-01-01,226324.25000000003,150.0,pending
22983,78,1995-02-01,31925.49,17.0,returned
23008,26,1994-10-17,311311.23,208.0,returned
23009,22,1992-05-07,122148.31,94.0,returned
23010,25,1992-01-12,116498.12,79.0,returned
23011,26,1993-06-18,350670.26,211.0,shipped
23012,21,1996-10-17,161307.12000000002,105.0,pending
23013,24,1993-07-13,194289.21000000002,146.0,returned
23014,82,1996-01-21,41896.35,45.0,pending
23015,14,1992-01-16,112729.17,80.0,returned
23040,19,1997-08-10,115482.2,80.0,pending
23041,13,1993-08-14,219876.00999999995,149.0,returned
23042,49,1994-05-11,40483.2,30.0,shipped
23043,6,1995-06-07,116728.34,93.0,returned
23044,1,1996-10-25,249858.93,191.0,pending
23045,37,1996-03-23,63036.74,50.0,pending
23046,19,1993-10-12,273884.5,208.0,returned
23047,5,1996-06-17,192203.04,126.0,pending
23072,75,1996-11-06,88793.5,50.0,pending
23073,12,1993-04-26,324759.18,212.0,returned
23074,32,1998-06-26,102603.09,79.0,pending
23075,19,1994-07-06,37769.6,29.0,shipped
23076,9,1994-05-31,222797.33000000002,155.0,returned
23077,12,1998-03-29,131090.58,122.0,pending
23078,13,1995-09-19,153306.33000000002,106.0,pending
23079,45,1997-03-28,124268.56999999999,122.0,pending
23104,48,1995-05-01,132413.01,89.0,returned
23105,29,1994-10-18,102732.94,66.0,returned
23106,24,1993-11-03,176822.93000000002,131.0,returned
23107,84,1995-06-30,62299.86,37.0,pending
23108,19,1998-04-16,156095.27,99.0,pending
23109,7,1997-05-16,84690.73999999999,53.0,pending
23110,73,1996-12-09,149456.80000000002,87.0,pending
23111,8,1992-05-09,199966.16999999998,149.0,returned
23136,9,1994-11-07,126970.62000000002,92.0,returned
23137,43,1993-02-07,44594.25,38.0,returned
23138,6,1997-08-02,174212.07,125.0,pending
23139,18,1995-06-12,115807.94,88.0,returned
23140,35,1992-02-24,282818.01,215.0,returned
23141,21,1997-08-25,98816.95,65.0,pending
23142,4,1996-06-03,150879.02999999997,118.0,pending
23143,51,1996-11-01,29431.4,20.0,pending
23168,20,1993-09-27,336669.88,257.0,returned
23169,1,1995-06-25,234908.58999999997,151.0,pending
23170,12,1994-06-03,257234.63,178.0,returned
23171,1,1996-07-28,126590.38,102.0,pending
23172,20,1992-05-29,68142.48999999999,48.0,returned
23173,3,1998-06-26,285677.71,191.0,pending
23174,9,1992-08-16,224922.97,181.0,returned
23175,52,1996-04-24,35683.77,22.0,pending
23200,27,1996-11-27,212840.43,138.0,pending
23201,64,1997-02-17,137200.84999999998,91.0,pending
23202,50,1995-08-04,214411.13,146.0,pending
23203,28,1997-11-07,189383.99,135.0,pending
23204,5,1997-04-13,69682.64,52.0,pending
23205,16,1994-06-14,251281.47999999998,181.0,returned
23206,22,1997-02-07,63034.3,34.0,pending
23207,20,1993-11-17,195496.43000000002,127.0,returned
23232,2,1993-04-23,274308.52999999997,205.0,returned
23233,13,1994-03-22,51696.42,30.0,returned
23234,30,1993-11-26,29991.8,20.0,returned
23235,15,1995-07-27,227975.04,159.0,pending
23236,3,1998-05-06,40651.92,36.0,pending
23237,12,1996-01-28,265005.95999999996,201.0,pending
23238,8,1993-04-16,284546.07,204.0,returned
23239,9,1997-03-24,224049.59999999998,155.0,pending
23264,18,1993-12-12,201714.51,114.0,returned
23265,9,1996-04-12,188563.47,150.0,pending
23266,27,1995-03-16,62516.88,36.0,shipped
23267,14,1996-07-04,243194.52000000002,183.0,pending
23268,16,1992-02-08,123619.26,82.0,returned
23269,8,1998-03-02,251381.63,184.0,pending
23270,12,1995-04-03,246113.67,179.0,returned
23271,18,1993-12-04,114548.27,72.0,shipped
23296,7,1997-10-20,261229.37,174.0,pending
23297,13,1992-08-04,300286.77,238.0,returned
23298,34,1994-11-16,213970.08000000002,148.0,returned
23299,12,1992-08-29,29495.32,19.0,returned
23300,13,1996-02-08,138486.22,114.0,pending
23301,13,1995-07-30,119053.56,71.0,pending
23302,13,1996-03-29,202471.18999999997,156.0,pending
23303,38,1994-07-04,64621.99,47.0,shipped
23328,20,1993-11-01,58120.770000000004,39.0,returned
23329,2,1994-01-04,240221.88999999998,162.0,returned
23330,35,1993-12-19,163805.19,106.0,returned
23331,9,1993-08-29,94719.75,65.0,returned
23332,24,1993-05-09,125827.96,87.0,returned
23333,5,1994-08-24,185711.95,138.0,returned
23334,39,1992-01-27,33220.16,32.0,returned
23335,31,1994-04-15,140065.26,107.0,returned
23360,72,1994-07-09,60088.25,43.0,shipped
23361,11,1993-08-05,128966.79,81.0,returned
23362,1,1993-09-17,110253.56,87.0,returned
23363,14,1992-05-31,173396.09,146.0,returned
23364,36,1998-03-15,287558.48,179.0,pending
23365,75,1998-07-02,35296.49,23.0,pending
23366,6,1993-11-24,118982.82,103.0,returned
23367,12,1995-09-26,139432.24,94.0,pending
23392,17,1994-08-22,166968.69,121.0,returned
23393,19,1992-08-28,177679.87,127.0,returned
23394,4,1993-05-06,173407.06,122.0,returned
23395,26,1992-10-31,68613.6,55.0,returned
23396,3,1993-06-30,253791.11000000002,213.0,returned
23397,51,1998-07-26,151545.24,114.0,pending
23398,10,1994-04-10,296036.08999999997,229.0,returned
23399,35,1994-03-01,75998.33,47.0,returned
23424,5,1993-06-16,36836.95,33.0,returned
23425,79,1998-08-30,55348.2,30.0,pending
23426,16,1995-02-18,190053.0,128.0,returned
23427,12,1995-08-19,112253.88999999998,81.0,pending
23428,9,1992-10-31,309840.88,206.0,returned
23429,18,1994-03-21,214321.56,162.0,returned
23430,30,1997-01-05,168463.56,139.0,pending
23431,1,1995-06-22,91366.79000000001,79.0,pending
23456,51,1997-07-08,356594.25,239.0,pending
23457,11,1997-06-10,224752.90000000002,180.0,pending
23458,38,1994-01-25,35917.8,20.0,returned
23459,27,1993-09-03,140881.84000000003,92.0,returned
23460,34,1992-12-07,130215.84,82.0,returned
23461,39,1998-07-20,6191.65,5.0,pending
23462,20,1996-09-06,92777.87,74.0,pending
23463,88,1997-08-11,58015.62,39.0,pending
23488,10,1994-01-14,183744.97,150.0,returned
23489,27,1992-11-27,87891.28,58.0,returned
23490,44,1998-04-30,46942.59,29.0,pending
23491,22,1992-12-03,110554.84000000001,89.0,returned
23492,1,1997-09-23,250818.11,171.0,pending
23493,2,1994-11-15,54878.58,60.0,returned
23494,2,1997-09-13,160508.93,101.0,pending
23495,38,1993-07-24,147904.03,107.0,returned
23520,11,1996-10-06,138551.97999999998,100.0,pending
23521,2,1998-04-02,80338.93000000001,60.0,pending
23522,1,1995-04-29,205269.45,150.0,returned
23523,22,1998-06-12,330633.39,223.0,pending
23524,21,1994-05-17,138676.76,104.0,returned
23525,19,1996-12-16,175393.07,123.0,pending
23526,59,1998-06-10,114543.33,73.0,pending
23527,56,1997-07-20,15680.72,11.0,pending
23552,22,1998-02-07,122038.41,88.0,pending
23553,24,1998-06-05,181831.85,117.0,pending
23554,35,1996-12-15,131993.82,122.0,pending
23555,21,1992-12-27,306961.75,207.0,returned
23556,52,1995-04-29,56745.92,34.0,returned
23557,10,1995-06-21,269349.24,211.0,pending
23558,9,1995-08-15,315445.26,209.0,pending
23559,19,1993-08-07,186308.94,114.0,returned
23584,30,1992-04-01,145032.37999999998,101.0,returned
23585,37,1992-12-26,191326.28000000003,135.0,returned
23586,27,1993-03-04,203891.8,126.0,returned
23587,25,1992-06-16,93513.29000000001,61.0,returned
23588,52,1996-12-15,7576.32,8.0,pending
23589,76,1998-05-29,94602.97,80.0,pending
23590,11,1996-01-14,104404.48999999999,84.0,pending
23591,52,1997-04-29,97158.03,62.0,pending
23616,19,1992-10-16,175797.82,119.0,returned
23617,27,1995-05-08,247404.59999999998,180.0,shipped
23618,4,1992-12-25,25537.44,20.0,returned
23619,4,1993-02-20,179589.84000000003,109.0,returned
23620,26,1998-08-07,128166.23000000001,87.0,pending
23621,27,1997-01-08,209103.18,136.0,pending
23622,40,1994-04-11,194074.41999999998,152.0,returned
23623,58,1997-02-15,113233.14,101.0,pending
23648,36,1992-10-14,214465.68,152.0,returned
23649,14,1992-10-16,296480.62,213.0,returned
23650,52,1997-02-02,42688.28,38.0,pending
23651,6,1997-11-25,158914.19999999998,131.0,pending
23652,12,1994-11-04,82049.57999999999,47.0,returned
23653,18,1996-10-15,135935.32,111.0,pending
23654,2,1996-10-09,310978.49,201.0,pending
23655,13,1996-09-20,199438.03,135.0,pending
23680,76,1994-01-03,57635.95,35.0,returned
23681,86,1992-07-07,45022.25,25.0,shipped
23682,26,1998-03-27,50946.29,36.0,pending
23683,32,1996-11-13,35890.62,19.0,pending
23684,22,1998-04-16,329533.35000000003,245.0,pending
23685,14,1992-07-10,300189.67,227.0,returned
23686,10,1996-12-05,149758.97,110.0,pending
23687,54,1996-11-16,51769.08,34.0,pending
23712,21,1993-10-12,33269.96,29.0,shipped
23713,12,1993-01-22,136622.39,103.0,returned
23714,38,1996-04-12,72329.81,49.0,pending
23715,11,1997-07-29,64468.4,40.0,pending
23716,36,1997-04-04,245697.45,178.0,pending
23717,58,1993-11-20,81729.57,61.0,returned
23718,34,1994-04-05,155961.06,128.0,returned
23719,7,1993-08-03,136700.14,79.0,returned
23744,15,1998-02-18,201110.17,147.0,pending
23745,16,1992-12-09,250435.44999999998,169.0,returned
23746,42,1993-12-18,147063.48,110.0,returned
23747,50,1998-07-06,127560.37,75.0,pending
23748,35,1992-09-17,22900.22,14.0,shipped
23749,2,1997-01-28,159894.88999999998,117.0,pending
23750,51,1992-09-27,88198.85,60.0,returned
23751,20,1994-05-27,98191.26,75.0,returned
